0 1:8.800661679801008 2:2.6132874078537065 3:22.150147251407336 4:-3.2718146006923896 5:-60.59227273715918
0 1:8.494097418340274 2:2.6092628832354863 3:21.95222654838344 4:-3.27565545534809 5:-60.599275429591586
0 1:8.41372908413932 2:2.5638631864087498 3:20.187704238578945 4:-3.2768833234137964 5:-60.6433111819357
0 1:8.406684983946798 2:2.556600159334412 3:20.08150741284174 4:-3.2770048395120823 5:-60.6525894407315
0 1:8.327778034218436 2:2.5432502358881415 3:20.01594292493894 4:-3.2770156392977725 5:-60.87915108643259
0 1:8.312202276582049 2:2.4997114091996986 3:19.633075361870617 4:-3.2811362171370417 5:-60.90557061419125
0 1:8.288535633655528 2:2.4680920156761577 3:19.493200935405778 4:-3.287097203627174 5:-61.0902479131015
0 1:8.269733075403678 2:2.4256582517563814 3:19.373113337607137 4:-3.292591012571446 5:-61.234145215874165
0 1:8.1956869977524 2:2.4014612696411386 3:18.60573709433 4:-3.2926207126283487 5:-61.23459147088249
0 1:8.181986830107958 2:2.396017261520977 3:18.510823122553198 4:-3.297374083605429 5:-61.32299116205805
0 1:8.171077039508303 2:2.3728058100968785 3:18.48484219840406 4:-3.297579500466519 5:-61.34433985967932
0 1:8.00837322505812 2:2.3717820677614596 3:18.449124841555623 4:-3.3026447370169603 5:-61.45007200537866
0 1:7.897380849525946 2:2.3564986362999214 3:18.212397427518123 4:-3.3031204274183494 5:-61.45503885194928
0 1:7.873964560925774 2:2.3145963298686234 3:17.65989384353546 4:-3.303260872655577 5:-61.47475012165085
0 1:7.674230365077188 2:2.292881037283996 3:17.498233834234767 4:-3.3032716742543715 5:-61.48007452156664
0 1:7.6170049304407295 2:2.287644899328748 3:17.487005227170332 4:-3.3033580773745794 5:-61.48410254534544
0 1:7.603281298759395 2:2.2866483256502264 3:17.090008655897254 4:-3.303679238238873 5:-61.54463868056432
0 1:7.5964585206818755 2:2.258473326887677 3:17.015491397329697 4:-3.304089115399776 5:-61.584190950648335
0 1:7.571370477362634 2:2.251704064598693 3:16.90136090462706 4:-3.3046601409300678 5:-61.592224019658225
0 1:7.555885634863924 2:2.242818615674161 3:16.90136090462706 4:-3.3080129730540193 5:-61.64338337734823
0 1:7.547454633150198 2:2.2218120775876464 3:16.87506989056822 4:-3.313626599772348 5:-61.646972419975974
0 1:7.51272813380514 2:2.1962239988203187 3:16.696873932725385 4:-3.313921274072864 5:-61.65690276587883
0 1:7.489033353601677 2:2.189151335895448 3:16.675249262223012 4:-3.314037466759177 5:-61.66031933817463
0 1:7.473717765939288 2:2.175153399292295 3:16.575737813104222 4:-3.3140806933127673 5:-61.676432053132245
0 1:7.455402741174725 2:2.165122008042245 3:16.398983854373412 4:-3.314159030476599 5:-61.68380155949923
0 1:7.452635168183822 2:2.164105916966329 3:16.31825063322489 4:-3.3142778598859826 5:-61.812633072399024
0 1:7.380385780049352 2:2.1619020380831437 3:16.210805446010824 4:-3.3146800181731093 5:-61.842091037190215
0 1:7.31443557457694 2:2.1597921373253075 3:16.097014595819243 4:-3.3146800181731093 5:-61.866313855032054
0 1:7.301149434446918 2:2.1587543946986876 3:15.971605475433234 4:-3.314990154367506 5:-61.86840540609881
0 1:7.270401404853057 2:2.1544308822509413 3:15.966133695776799 4:-3.3196386424747155 5:-61.87596823754706
0 1:7.259206856084445 2:2.14622348007221 3:15.942348895439977 4:-3.320410673767462 5:-61.89494475551965
0 1:7.259206856084445 2:2.145830001935206 3:15.85771712015525 4:-3.324499061028818 5:-61.89761893674283
0 1:7.234325956961845 2:2.145524817560071 3:15.802892964292901 4:-3.325275246312387 5:-61.90695774914216
0 1:7.231603786340708 2:2.1365540944988317 3:15.786984037296683 4:-3.325277948366994 5:-61.93129353981316
0 1:7.213989855960223 2:2.1346686593278417 3:15.722292202516567 4:-3.3254967589783906 5:-61.931660921796606
0 1:7.205941180847016 2:2.13438948580636 3:15.626391067449498 4:-3.3260338630649633 5:-61.945342490552584
0 1:7.193775503318278 2:2.122762563111971 3:15.606429983999643 4:-3.3262765564912793 5:-61.94575813497319
0 1:7.17236428426513 2:2.1167944346378356 3:15.605203660091833 4:-3.3303217635260944 5:-61.94752973752472
0 1:7.142944611181694 2:2.1160317260556374 3:15.283396978862402 4:-3.3306058486765653 5:-61.951660582675906
0 1:7.1230131992693 2:2.115026051196264 3:15.27203861084736 4:-3.330827576494472 5:-61.95946984641708
0 1:7.116825420809942 2:2.1140755640357054 3:15.07658325881345 4:-3.330830279793696 5:-61.96094652201849
0 1:7.1102312071970895 2:2.1121575269046002 3:15.041433562597291 4:-3.3308600149746397 5:-61.965102438964976
0 1:7.103318997672799 2:2.1029346341557567 3:15.019516955803308 4:-3.3308897481198207 5:-61.98494684389035
0 1:7.092607669315992 2:2.1027434749041265 3:14.999895853457474 4:-3.3312976974801027 5:-61.98543388974558
0 1:7.054185202475266 2:2.101697384716253 3:14.944705919069612 4:-3.3313057985532692 5:-62.00962209627543
0 1:7.035545308656047 2:2.101449275362319 3:14.907671136480241 4:-3.3315136744005915 5:-62.01116908913244
0 1:7.033803007155742 2:2.100784995521838 3:14.901475096685441 4:-3.331718753037629 5:-62.01644713890276
0 1:6.994686200306569 2:2.09890849979138 3:14.835403847457915 4:-3.3318940724429478 5:-62.01797617629038
0 1:6.994527784645491 2:2.0944418560508016 3:14.726314607553439 4:-3.3321663514778797 5:-62.04472538166954
0 1:6.966688369121426 2:2.0936638104435956 3:14.717042757725261 4:-3.33554734730373 5:-62.04472538166954
0 1:6.9058855229382665 2:2.0918893006799006 3:14.680030760445053 4:-3.3362487287454416 5:-62.04472538166954
0 1:6.902087283163146 2:2.088171660282505 3:14.544858582172184 4:-3.336256846222293 5:-62.045441955171114
0 1:6.895944262666497 2:2.087622065076024 3:14.544629606741502 4:-3.3365624940798466 5:-62.071426111931096
0 1:6.880081933098367 2:2.084219138096846 3:14.517436909247866 4:-3.3366598234544202 5:-62.08280914670167
0 1:6.87784334381014 2:2.0824956586640067 3:14.510935556949939 4:-3.33669226173268 5:-62.08758914661278
0 1:6.876078153831875 2:2.0752234342794127 3:14.477698684218705 4:-3.3367868595409598 5:-62.087920544173514
0 1:6.873563468045729 2:2.0743951499370583 3:14.468089680202375 4:-3.336813883701977 5:-62.11540958449157
0 1:6.869150680568718 2:2.073496923242955 3:14.44927724192456 4:-3.3368760328914235 5:-62.11868785649144
0 1:6.862047856147408 2:2.070982524486556 3:14.377359744571027 4:-3.3369949022171284 5:-62.134440101566106
0 1:6.857333363454417 2:2.06708214458434 3:14.370146415078995 4:-3.3370867335081495 5:-62.134523624339764
0 1:6.854896089531866 2:2.0666300768857364 3:14.36316282399713 4:-3.337629222141494 5:-62.13627397421067
0 1:6.849764463347484 2:2.0644326123535084 3:14.306758864792307 4:-3.337831469801274 5:-62.14460419078755
0 1:6.816775918144172 2:2.062685661468821 3:14.265090529874021 4:-3.337836861783121 5:-62.15145821711048
0 1:6.8105580138808754 2:2.0620407863812336 3:14.250752017791045 4:-3.3382410697500373 5:-62.15483874504837
0 1:6.809935766453482 2:2.0610296061326987 3:14.215547775290828 4:-3.341724436276667 5:-62.16334818654647
0 1:6.802579944754475 2:2.0610296061326987 3:14.149601804445071 4:-3.342022274733008 5:-62.16384948768556
0 1:6.802555192334074 2:2.0610202218481333 3:14.11765374212326 4:-3.342371297987196 5:-62.16844461349018
0 1:6.793685965750985 2:2.0604585675117666 3:14.040769449890497 4:-3.342687611575254 5:-62.18582418988341
0 1:6.792213278322662 2:2.0596766765072414 3:14.024130003310797 4:-3.3427794885776483 5:-62.20557014580123
0 1:6.791499974354542 2:2.0525549091632804 3:14.008071681785685 4:-3.342811911114853 5:-62.21537554520358
0 1:6.788109428831762 2:2.0458144703117584 3:13.9996572011283 4:-3.3430171976596106 5:-62.21929061074374
0 1:6.755119851222455 2:2.0435013210649244 3:13.967332045808 4:-3.3430955051123608 5:-62.22155222173422
0 1:6.755021142873712 2:2.0433675611905655 3:13.953383734518473 4:-3.343279067236445 5:-62.22567232251341
0 1:6.750418299035908 2:2.0418320582032607 3:13.930118455245674 4:-3.3434382715355087 5:-62.2269606582407
0 1:6.744901860546232 2:2.039898256558512 3:13.903345354766644 4:-3.343613598563008 5:-62.23232012363398
0 1:6.712841843640169 2:2.039645416162996 3:13.90098001340388 4:-3.343893974666791 5:-62.253655388293
0 1:6.712257386506063 2:2.0394621222545917 3:13.897143458133268 4:-3.344645244569767 5:-62.26736254539493
0 1:6.703049438985047 2:2.0340530273391533 3:13.889491718646074 4:-3.3479314300070846 5:-62.27608167978411
0 1:6.692489327131366 2:2.029825054840657 3:13.88153814587205 4:-3.347988277492058 5:-62.28579448278731
0 1:6.683378559519185 2:2.0295319497447157 3:13.868216074711395 4:-3.3480451175368873 5:-62.2920768233283
0 1:6.6830399575416894 2:2.0289208687315905 3:13.83980002682129 4:-3.3481533637132417 5:-62.29406553223472
0 1:6.6748543578821575 2:2.0266044656288558 3:13.828137464374363 4:-3.3483751840644844 5:-62.296606470828046
0 1:6.660227212230223 2:2.0248102028705057 3:13.828137464374363 4:-3.3484022275776355 5:-62.30729376305488
0 1:6.643505145670707 2:2.02402505034084 3:13.828137464374363 4:-3.348491459224943 5:-62.32697030868701
0 1:6.639424669127783 2:2.0235820720742947 3:13.819474923953305 4:-3.3485590467541275 5:-62.34743270206118
0 1:6.638785910462768 2:2.021226934005952 3:13.785276934616979 4:-3.3486185150802523 5:-62.35175605975774
0 1:6.638582634567276 2:2.0196433421057542 3:13.782327595407885 4:-3.348656354321183 5:-62.35576861106736
0 1:6.6222012898084515 2:2.0195399932206985 3:13.756074611626545 4:-3.348718511632103 5:-62.367696312150045
0 1:6.618661532889467 2:2.0125808424327154 3:13.752730512261316 4:-3.348737427308924 5:-62.37848953995845
0 1:6.61033481507804 2:2.0124155958744874 3:13.750873506623488 4:-3.34875093800226 5:-62.38346542256925
0 1:6.607247967692789 2:2.0107310964287257 3:13.700826586128303 4:-3.348777958128064 5:-62.38605189323087
0 1:6.598063702652464 2:2.009159225654071 3:13.634601035745982 4:-3.3488833205588344 5:-62.39291166210485
0 1:6.592050911622558 2:2.0072993221813213 3:13.605463211794879 4:-3.348915734626413 5:-62.39291166210485
0 1:6.590943628031197 2:2.0039174337941312 3:13.565749013520204 4:-3.3489319407530243 5:-62.41693556836125
0 1:6.588558315701031 2:2.0000815922618465 3:13.517104243744626 4:-3.3489832561646704 5:-62.42138451752071
0 1:6.582924718529295 2:1.9942024167158903 3:13.514419008476583 4:-3.3489859568078573 5:-62.426795860249
0 1:6.579140708995483 2:1.993262748519477 3:13.488599322267627 4:-3.3489859568078573 5:-62.42739301907576
0 1:6.577701845684169 2:1.9927571457033348 3:13.4543776976061 4:-3.349255936352989 5:-62.43608924315132
0 1:6.57681230286623 2:1.9927571457033348 3:13.445749624231272 4:-3.3492613342323634 5:-62.43678407737934
0 1:6.567172709716584 2:1.9922352544075692 3:13.430848628984114 4:-3.3493126107405535 5:-62.438425668703566
0 1:6.559826188248228 2:1.9875509521400105 3:13.399278395641762 4:-3.3494637062930908 5:-62.44707584183733
0 1:6.554517971987612 2:1.9872754656934715 3:13.338583975858395 4:-3.3494637062930908 5:-62.45064476689925
0 1:6.550540581331016 2:1.986836355691501 3:13.33749522636726 4:-3.3494637062930908 5:-62.46268199294654
0 1:6.5414990134886075 2:1.986243255247406 3:13.330481870873513 4:-3.34957159951251 5:-62.4669902439515
0 1:6.524832431715582 2:1.9841425753777728 3:13.32633748014051 4:-3.3496012654493295 5:-62.4796757944011
0 1:6.518065042686194 2:1.9836199707051863 3:13.301009089776857 4:-3.3508427193574466 5:-62.48227356031447
0 1:6.518005159231711 2:1.9782393669634024 3:13.277892394768964 4:-3.3508427193574466 5:-62.49045109914379
0 1:6.506813330365183 2:1.9776489273883366 3:13.186859891281173 4:-3.3543059730358378 5:-62.49844891058168
0 1:6.50355501707759 2:1.9762381324325768 3:13.180227437503893 4:-3.3544006492089222 5:-62.50315762469043
0 1:6.4908843917454755 2:1.975697950861294 3:13.119536479821377 4:-3.3544466273327402 5:-62.5063316953054
0 1:6.480821974527976 2:1.9727519253253356 3:13.112506079623707 4:-3.354508825282888 5:-62.51364830442078
0 1:6.476785004838758 2:1.9716392863398817 3:13.107129342395542 4:-3.354633194466321 5:-62.51819008502105
0 1:6.4753506409225645 2:1.9656138317395921 3:13.106263136274029 4:-3.3546845539547285 5:-62.51959328476122
0 1:6.4638705888520915 2:1.9654894350872967 3:13.061042223078566 4:-3.354803468403362 5:-62.520020960854694
0 1:6.461412637481214 2:1.9643239999461943 3:13.040215536667144 4:-3.3548250857144533 5:-62.52221905843954
0 1:6.431228622475971 2:1.963104062135366 3:13.035313370101637 4:-3.354835893966506 5:-62.52316245853226
0 1:6.430555634504052 2:1.9628041705068566 3:13.016320582705404 4:-3.3550817090609915 5:-62.53171252826798
0 1:6.4178373040288665 2:1.9611352213920332 3:12.977044965256026 4:-3.35510331252724 5:-62.548127813435194
0 1:6.4093309219082295 2:1.9604032978634205 3:12.943978177705521 4:-3.355303093661903 5:-62.549025285702825
0 1:6.406797537264427 2:1.960285033667067 3:12.914359180652749 4:-3.3553111909590143 5:-62.55599489373067
0 1:6.402637190111454 2:1.9596130948825468 3:12.895934833173047 4:-3.355448821916244 5:-62.5578379870615
0 1:6.395269226409084 2:1.9548951926388527 3:12.87833060807345 4:-3.355772487516188 5:-62.564057816937854
0 1:6.394321655086816 2:1.9547352361906145 3:12.87034076899146 4:-3.3558291042043202 5:-62.565387861224046
0 1:6.391444437843249 2:1.9516047083793233 3:12.854664644656483 4:-3.355920753672644 5:-62.569151632351584
0 1:6.387297712413279 2:1.949317738791423 3:12.791089707890828 4:-3.3597975510344003 5:-62.57463471598948
0 1:6.378479472026875 2:1.948745781739032 3:12.764872112304532 4:-3.360103616353865 5:-62.57677378974213
0 1:6.376388252227013 2:1.9466993328868787 3:12.721357929934808 4:-3.360195664606159 5:-62.577272287869654
0 1:6.370336607696665 2:1.94651988425956 3:12.688208059622339 4:-3.360290399785712 5:-62.58287667596559
0 1:6.369564264024896 2:1.944983497673189 3:12.685479529294515 4:-3.3604202887227728 5:-62.58878623431173
0 1:6.363762759190533 2:1.943585570394149 3:12.676728230013921 4:-3.3604419331026376 5:-62.591430340387156
0 1:6.358428515338592 2:1.9432010457045885 3:12.628191872269127 4:-3.3604581656796606 5:-62.602060113493664
0 1:6.3511297558174515 2:1.9368743994717557 3:12.554789740024496 4:-3.3605284998365788 5:-62.60700269100315
0 1:6.345917442781985 2:1.935783150143775 3:12.5534562351553 4:-3.360544729178389 5:-62.61403324516172
0 1:6.3425876996050246 2:1.9292354370800826 3:12.458634959977534 4:-3.3606447967202233 5:-62.616831247414716
0 1:6.34067219932851 2:1.9269456943551653 3:12.440592979307455 4:-3.360658317592754 5:-62.61935763836421
0 1:6.330943517981441 2:1.923952641165756 3:12.424921772509581 4:-3.3606826541025785 5:-62.62245127876315
0 1:6.325268104364572 2:1.9226074944881217 3:12.392525242349919 4:-3.360717804431572 5:-62.625397335770586
0 1:6.319854795574207 2:1.9223327326466628 3:12.38132446855733 4:-3.360790799871915 5:-62.626170137870425
0 1:6.317896562546194 2:1.9221292733148805 3:12.380039152132571 4:-3.3608151289591857 5:-62.6266828674181
0 1:6.316764094879672 2:1.9210202839754285 3:12.360930682202962 4:-3.360844862659547 5:-62.63290408452644
0 1:6.30174531907885 2:1.9157478675644302 3:12.357505675018132 4:-3.360939456346957 5:-62.63457242036141
0 1:6.293762800069704 2:1.9151374795771894 3:12.340735243164275 4:-3.360950265742313 5:-62.64369967767229
0 1:6.292482920208942 2:1.9128481426008137 3:12.32903147748773 4:-3.360966479330912 5:-62.64603387870903
0 1:6.284041641327015 2:1.9117632211659805 3:12.328973977147898 4:-3.3609691815368308 5:-62.65647146645089
0 1:6.283678218503246 2:1.9087321677865645 3:12.299148948888122 4:-3.3610070106544003 5:-62.65945040237799
0 1:6.275107027765362 2:1.908699455441804 3:12.254889333980369 4:-3.3610259239775955 5:-62.66312702304158
0 1:6.272402587186193 2:1.9081186068959894 3:12.23935039388198 4:-3.3610475381955816 5:-62.663361702095834
0 1:6.264824245075769 2:1.907332006034457 3:12.233740400155268 4:-3.361071852905077 5:-62.66799827397439
0 1:6.262985801908066 2:1.907218681145219 3:12.205831787375542 4:-3.3610934648374236 5:-62.67008638853064
0 1:6.262479711393599 2:1.9063755314245021 3:12.199458819303324 4:-3.3611015690347887 5:-62.681019638306495
0 1:6.2541278109092735 2:1.901775508175538 3:12.19202490651335 4:-3.361112374396036 5:-62.68110012695827
0 1:6.244058165666384 2:1.891696441352938 3:12.18813176613157 4:-3.361174500006567 5:-62.68152858497247
0 1:6.241932456695995 2:1.8905539626061658 3:12.160297408754529 4:-3.3612150119217006 5:-62.68900785069869
0 1:6.238148384848518 2:1.886860007160759 3:12.15540952450849 4:-3.3612258144608624 5:-62.689662147326295
0 1:6.232373251001321 2:1.886803020761366 3:12.140671041508751 4:-3.36130952503001 5:-62.69782839133474
0 1:6.23218903681491 2:1.8782464406817316 3:12.08066757061648 4:-3.361379721455143 5:-62.699077619732435
0 1:6.229626480226514 2:1.8775870951695712 3:12.024111738982985 4:-3.3613824210910757 5:-62.70131686837303
0 1:6.2274749424652125 2:1.8765010097180583 3:12.017733306652653 4:-3.3614175148311825 5:-62.70234822915644
0 1:6.2255681814894155 2:1.8721392440717266 3:11.976587283731625 4:-3.3615281765167953 5:-62.71142696128779
0 1:6.225389089742261 2:1.8711084769546615 3:11.93229776172165 4:-3.3615902426797515 5:-62.72022039494013
0 1:6.220464992973687 2:1.868462594672124 3:11.92119433110326 4:-3.3615956393182342 5:-62.73127829858095
0 1:6.214859655854509 2:1.8661257295738114 3:11.919901945027444 4:-3.3616280177409514 5:-62.732239200858125
0 1:6.212072880164393 2:1.862284158311971 3:11.901271923859175 4:-3.361644206047126 5:-62.74112282789199
0 1:6.21034863034963 2:1.8583860197391446 3:11.90045717082378 4:-3.3616900696379957 5:-62.76115144319693
0 1:6.204332602855709 2:1.8583498507016674 3:11.897762787009757 4:-3.361962453501965 5:-62.762891103668316
0 1:6.203405100589909 2:1.8572798893338622 3:11.880428445727969 4:-3.366479803647949 5:-62.77737180514044
0 1:6.19255914070726 2:1.8557733636073759 3:11.880428445727969 4:-3.366620534200672 5:-62.77759974347858
0 1:6.192037289954005 2:1.8473517603877154 3:11.848220389626153 4:-3.3666259460036354 5:-62.779084888558906
0 1:6.189643878290946 2:1.84728875935166 3:11.82743307841315 4:-3.3666530040069405 5:-62.78017837301349
0 1:6.18442749666893 2:1.8463092441253117 3:11.782839537706295 4:-3.366872111725573 5:-62.78307294259956
0 1:6.184227718257439 2:1.841700137347129 3:11.782800946217053 4:-3.3669721611989947 5:-62.78319943586153
0 1:6.1821471935923595 2:1.8401194918374317 3:11.740072937339452 4:-3.367147867995057 5:-62.78957552374876
0 1:6.178416789655292 2:1.8395665243251647 3:11.71770684150546 4:-3.3672343436962735 5:-62.79278366673314
0 1:6.172211795437628 2:1.8382957337076116 3:11.702252566898162 4:-3.367353219677306 5:-62.79498310510558
0 1:6.16686131446313 2:1.8380445547239344 3:11.696787680069823 4:-3.367485566008333 5:-62.801710260192266
0 1:6.154419466610955 2:1.8354265796136604 3:11.685682693885234 4:-3.367620571723658 5:-62.8054391897076
0 1:6.144817892877819 2:1.8340818534989598 3:11.667983840265414 4:-3.3677366430821554 5:-62.80550136422892
0 1:6.141818544923996 2:1.8333222239940916 3:11.665570570089951 4:-3.367763631975867 5:-62.80596238678896
0 1:6.141623739260774 2:1.8330733101563026 3:11.630493776218781 4:-3.367844588595236 5:-62.806948476348495
0 1:6.12892151056847 2:1.832611745895094 3:11.618976496736563 4:-3.3678931553241274 5:-62.80886427855228
0 1:6.118254493673213 2:1.8315018315018317 3:11.607930937882127 4:-3.367971390298577 5:-62.81138482085245
0 1:6.118240290780667 2:1.8313227040103475 3:11.60210631731848 4:-3.368273406913709 5:-62.82020748857277
0 1:6.106840611055048 2:1.829755701941198 3:11.592807913182112 4:-3.3683030579361293 5:-62.8202933455141
0 1:6.084792959858889 2:1.8273399733693294 3:11.582773399453247 4:-3.368311144227279 5:-62.828837991456496
0 1:6.084627786282563 2:1.824102254852381 3:11.581057620739525 4:-3.3684189470580717 5:-62.8294858753107
0 1:6.082022394865788 2:1.824102254852381 3:11.531058008478048 4:-3.368561744603512 5:-62.84790851865268
0 1:6.079933386687078 2:1.8233888665782354 3:11.513057162621493 4:-3.368561744603512 5:-62.85271912031234
0 1:6.0797679867751775 2:1.822358901118853 3:11.509012142719596 4:-3.3722078146942476 5:-62.85303943737961
0 1:6.079197296879076 2:1.8214936247723132 3:11.492488180899255 4:-3.37285787516024 5:-62.853620702724584
0 1:6.074741124401253 2:1.8192844147968463 3:11.492065872163264 4:-3.3729580063049203 5:-62.8547558094343
0 1:6.073750881905507 2:1.819115909800317 3:11.451207459616885 4:-3.372987770572161 5:-62.85623961555573
0 1:6.069769993078617 2:1.8189365173221081 3:11.447898948348229 4:-3.3730067104074615 5:-62.8600336592686
0 1:6.064597459292808 2:1.8139257561937776 3:11.439680792864475 4:-3.373090576893773 5:-62.8622655273022
0 1:6.063245528360676 2:1.8131212005583477 3:11.42931869909217 4:-3.373182540873269 5:-62.86452158359485
0 1:6.059872679191389 2:1.8124904051544224 3:11.415128774811956 4:-3.373206881020283 5:-62.86465480144567
0 1:6.059023885005514 2:1.811838509485757 3:11.392629613027937 4:-3.3732744853830665 5:-62.8668278755879
0 1:6.056032170560676 2:1.8024436870015532 3:11.382276576407818 4:-3.373296116556758 5:-62.86757804673589
0 1:6.055577521427355 2:1.8022493505619794 3:11.378812821900288 4:-3.3734718299149815 5:-62.87120093707011
0 1:6.055489608945344 2:1.8020795501503688 3:11.341110943397599 4:-3.373544797647123 5:-62.87758670444949
0 1:6.049236320011647 2:1.7998560115190785 3:11.330633606345467 4:-3.373593435991868 5:-62.87804817036453
0 1:6.0479411357155985 2:1.7987874818808125 3:11.318605126457893 4:-3.373693397708325 5:-62.87956898473335
0 1:6.0471380364077785 2:1.7949386399405227 3:11.302973021943824 4:-3.373728513931057 5:-62.88125403721726
0 1:6.040261829572936 2:1.794815250416544 3:11.288070883788695 4:-3.3737555244780566 5:-62.882234803611134
0 1:6.040114723547875 2:1.7946983784691866 3:11.286405588538576 4:-3.3738149417688827 5:-62.88814584186086
0 1:6.028416585340576 2:1.7917465137162818 3:11.267718141752983 4:-3.3738149417688827 5:-62.88997922197771
0 1:6.025394990493656 2:1.7896290993691557 3:11.253521780879769 4:-3.3738338455658816 5:-62.88999556247101
0 1:6.022377512530399 2:1.789215739372427 3:11.232654030526858 4:-3.373928352210289 5:-62.900760683242915
0 1:6.0206336169378325 2:1.7882917857562888 3:11.230388374573291 4:-3.374184766626255 5:-62.9035157022955
0 1:6.016855425418917 2:1.7872495963641537 3:11.22732302331382 4:-3.3742711037230926 5:-62.90358340699358
0 1:6.015851365587456 2:1.7867373952900265 3:11.218387885149463 4:-3.3787801439867136 5:-62.90914199598329
0 1:6.014282299089396 2:1.7851361709227995 3:11.210523615323577 4:-3.3789481160532735 5:-62.91069684590982
0 1:6.014251489211941 2:1.7842945765508587 3:11.209293892342869 4:-3.3791837093032333 5:-62.91291809498562
0 1:6.0138017197624976 2:1.783941279791498 3:11.205294293316836 4:-3.3792053666354027 5:-62.9141998293111
0 1:6.005036859606338 2:1.781918516080424 3:11.200190756216127 4:-3.379310930666488 5:-62.91466157656318
0 1:6.004881380666128 2:1.7809439002671414 3:11.189790544557122 4:-3.3795625567786027 5:-62.915428594484155
0 1:6.002074973189863 2:1.7779778505390165 3:11.179227646680543 4:-3.3796139463336914 5:-62.919645965541584
0 1:5.991936702503557 2:1.7764439165274857 3:11.173556112763931 4:-3.3797004834205677 5:-62.92267748940211
0 1:5.984923691749924 2:1.7759170679760063 3:11.140667402172433 4:-3.379703187426706 5:-62.92466736004972
0 1:5.974042902587692 2:1.7739732714259295 3:11.137057875159643 4:-3.379703187426706 5:-62.93561437156379
0 1:5.96235023453009 2:1.7725501517610256 3:11.094345397518236 4:-3.3797545603448134 5:-62.94145668320053
0 1:5.9608786875161615 2:1.7723519786453907 3:11.083085600721779 4:-3.3797626713027187 5:-62.946061324243885
0 1:5.956445251004593 2:1.7713661185971499 3:11.079924067591069 4:-3.379770782109145 5:-62.94647436017003
0 1:5.954809082416197 2:1.767611988841198 3:11.06302507959839 4:-3.3797870032675847 5:-62.947737972047925
0 1:5.9498786627931395 2:1.7667383521604791 3:11.057828328675894 4:-3.3799518839959832 5:-62.95175145749776
0 1:5.947505690475958 2:1.7651344950996077 3:11.05572728467669 4:-3.3799518839959832 5:-62.95726109155078
0 1:5.947473262791675 2:1.7648287385129486 3:11.045187213899522 4:-3.37995999126951 5:-62.96093321364707
0 1:5.9441390078564895 2:1.764396882216072 3:11.026611904419578 4:-3.3800086317327023 5:-62.9625921658243
0 1:5.943891591411331 2:1.7643215053393286 3:11.011322435665278 4:-3.3800923886513425 5:-62.966722443655165
0 1:5.941106853649778 2:1.7632275798838104 3:10.920163722850486 4:-3.3801410142892765 5:-62.97071514308348
0 1:5.939148974645107 2:1.7625094903271363 3:10.909713834186494 4:-3.380151819247278 5:-62.972114721475855
0 1:5.934419193934646 2:1.762460945340688 3:10.899102783076035 4:-3.380173428356855 5:-62.97227010944235
0 1:5.931046301947149 2:1.7624184703086512 3:10.89588096095263 4:-3.3801896344834663 5:-62.972831245196396
0 1:5.92942724246946 2:1.7620970955159687 3:10.88809433813167 4:-3.3802355485583555 5:-62.973335108837475
0 1:5.923415479470369 2:1.7605027548209369 3:10.881133546042271 4:-3.380262554570397 5:-62.97640751453524
0 1:5.917957282636047 2:1.7600595978134317 3:10.878435210714883 4:-3.3803624622156994 5:-62.982134079750594
0 1:5.91308976117385 2:1.7586580086580086 3:10.869044606069947 4:-3.380473143849464 5:-62.98451971864559
0 1:5.912050140045956 2:1.758022537312927 3:10.862548776262921 4:-3.380510931118584 5:-62.99238555238297
0 1:5.9115391904883134 2:1.757659059306301 3:10.858462640380353 4:-3.380529823520287 5:-62.99909749943641
0 1:5.910766946268568 2:1.7565875082351727 3:10.835127093248323 4:-3.3806269714636543 5:-63.00111918010505
0 1:5.907909401330442 2:1.7565875082351727 3:10.819822862825157 4:-3.3806674433605566 5:-63.00144596833577
0 1:5.904409950252581 2:1.7554113985317612 3:10.816287340856192 4:-3.380759165699391 5:-63.00602855331519
0 1:5.901209476505541 2:1.7539900854236294 3:10.815581912888675 4:-3.3807942308866488 5:-63.00927722968139
0 1:5.901027248930234 2:1.7535491483299233 3:10.814174070509367 4:-3.3808265962391175 5:-63.01234866683802
0 1:5.8929713571286495 2:1.7521899574835063 3:10.81149820941288 4:-3.3808994094645217 5:-63.01354479002767
0 1:5.892912231183746 2:1.7514486691531965 3:10.806589835063155 4:-3.3810396079563056 5:-63.029425599987285
0 1:5.89201506472473 2:1.7513134851138354 3:10.794052154231883 4:-3.3810638684860517 5:-63.03072483978033
0 1:5.889631746894331 2:1.7501407192057057 3:10.792747888962163 4:-3.3811258614611845 5:-63.03076779246613
0 1:5.885077037886007 2:1.7459624618070713 3:10.780386004841517 4:-3.3812094032113715 5:-63.03110739588327
0 1:5.884681051740614 2:1.7452006980802794 3:10.75735802866752 4:-3.3812363487353077 5:-63.03210004853879
0 1:5.88183413628803 2:1.7452006980802794 3:10.75671633000779 4:-3.385552112036615 5:-63.03342703803428
0 1:5.881817255860946 2:1.7452006980802794 3:10.74640582247587 4:-3.385636059578359 5:-63.036007366642885
0 1:5.868948544981539 2:1.7427216489281174 3:10.737469293197075 4:-3.3856523056155656 5:-63.0383459177333
